,timestamp,open,high,low,close,volume
730,1609545600000,29333.0,33318.9,28954.9,32186.5,18978.43143661
731,1609632000000,32178.6,34786.4,31962.6,33010.0,16317.77286331
732,1609718400000,33021.0,33594.9,27600.0,31997.8,23366.61252905
733,1609804800000,32006.0,34381.1,29880.0,33948.0,21918.45621972
734,1609891200000,33950.0,36946.2,33300.0,36751.6,24929.57449466
735,1609977600000,36751.6,40341.4,36300.0,39439.3,24747.79377638
736,1610064000000,39439.3,41950.0,36533.0,40584.6,31328.68760119
737,1610150400000,40588.4,41387.0,38680.0,40087.7,16007.11999578
738,1610236800000,40086.5,41350.0,35193.9,38158.8,26786.72233134
739,1610323200000,38157.5,38262.9,30416.8,35405.9,49543.24053925
740,1610409600000,35427.7,36627.1,32518.4,34073.6,31232.14649888
741,1610496000000,34067.1,37786.4,32376.1,37362.0,33319.43662491
742,1610582400000,37374.0,40140.3,36739.6,39150.0,19719.30457584
743,1610668800000,39153.8,39745.3,34410.1,36748.1,19975.76316394
744,1610755200000,36748.2,37949.1,35354.8,35999.9,22484.94722632
745,1610841600000,36000.0,36850.0,33853.3,35833.9,16711.67317575
746,1610928000000,35832.3,37489.5,34779.1,36617.1,13581.10017842
747,1611014400000,36627.7,37867.7,35860.0,35889.6,16644.35551665
748,1611100800000,35878.3,36409.0,33386.4,35470.0,25454.71723064
749,1611187200000,35467.6,35604.1,30080.0,30862.2,27821.4103438
750,1611273600000,30851.9,33815.9,28842.2,32959.0,34215.70742329
751,1611360000000,32953.7,33463.2,31401.1,32076.4,14248.6800207
752,1611446400000,32078.2,33093.6,30918.4,32264.9,10126.1753777
753,1611532800000,32263.7,34869.4,31915.7,32262.1,15155.09413355
754,1611619200000,32253.6,32912.2,30808.3,32482.7,14529.30371001
755,1611705600000,32475.5,32547.3,29230.5,30364.0,21570.78542787
756,1611792000000,30373.8,33758.4,29834.2,33300.0,24197.36316778
757,1611878400000,33300.0,38562.5,31919.0,34247.1,47050.67743276
758,1611964800000,34251.1,34928.6,32829.1,34262.7,20927.44277924
759,1612051200000,34264.5,34343.6,32170.2,33102.9,11608.43022317
760,1612137600000,33099.5,34713.8,32229.4,33518.8,13629.02110247
761,1612224000000,33501.9,35971.1,33430.6,35470.3,12879.52659354
762,1612310400000,35471.0,37667.7,35366.7,37618.3,21622.49330788
763,1612396800000,37618.4,38732.4,36176.4,36937.8,21917.68894067
764,1612483200000,36927.1,38313.9,36589.0,38303.8,19081.69834642
765,1612569600000,38299.3,40950.0,38213.0,39191.4,14870.14417613
766,1612656000000,39188.3,39687.4,37344.1,38805.6,12822.78721313
767,1612742400000,38801.7,46790.2,37991.4,46363.3,26155.9851503
768,1612828800000,46367.8,48137.3,44982.7,46425.0,15727.90659022
769,1612915200000,46425.3,47309.5,43729.0,44815.9,15117.62731985
770,1613001600000,44805.0,48628.6,43990.9,47963.1,12629.59520967
771,1613088000000,47974.5,49000.0,46108.2,47301.0,12946.47724136
772,1613174400000,47298.9,48126.0,46221.8,47150.3,10765.64450209
773,1613260800000,47150.3,49705.1,47021.5,48591.0,9086.60352397
774,1613347200000,48583.7,49009.1,45680.0,47912.0,11072.42263818
775,1613433600000,47914.2,50654.0,47012.2,49147.0,11589.24503955
776,1613520000000,49139.5,52617.9,48952.2,52116.1,10849.38469037
777,1613606400000,52116.0,52530.6,50900.0,51558.4,13950.65005486
778,1613692800000,51551.0,56367.4,50706.0,55892.2,10089.34609369
779,1613779200000,55885.5,57586.6,53927.8,55838.3,20451.94972667
780,1613865600000,55838.5,58318.0,55485.4,57407.7,7282.02582129
781,1613952000000,57407.6,57513.8,47668.0,54092.2,19895.01073604
782,1614038400000,54086.1,54199.3,44890.9,48886.3,39817.76973586
783,1614124800000,48886.4,51351.9,47001.1,49685.1,20031.62692792
784,1614211200000,49671.4,52000.0,46680.0,47099.1,13790.75061064
785,1614297600000,47089.2,48418.6,44108.2,46296.0,24222.38470985
786,1614384000000,46302.7,48392.6,45000.0,46137.0,10103.35109982
787,1614470400000,46115.0,46634.2,43001.0,45132.0,13938.19704157
788,1614556800000,45132.1,49794.4,44945.3,49592.5,13831.62343455
789,1614643200000,49597.5,50210.1,47058.9,48447.7,12558.63485876
790,1614729600000,48447.7,52630.1,48102.3,50353.3,11707.6829716
791,1614816000000,50356.0,51771.8,47500.0,48375.4,14769.21006928
792,1614902400000,48375.8,49449.8,46299.9,48749.7,18707.96921905
793,1614988800000,48752.6,49199.0,47061.7,48878.5,11862.04331768
794,1615075200000,48887.5,51463.9,48887.5,50979.5,9017.06821481
795,1615161600000,50975.2,52393.4,49254.2,52377.3,12789.0796149
796,1615248000000,52377.4,54888.0,51821.5,54883.3,10769.03595172
797,1615334400000,54873.7,57434.8,53018.0,55865.9,12921.36275264
798,1615420800000,55860.4,58145.9,54278.4,57786.2,16466.71975244
799,1615507200000,57780.0,58083.3,55030.9,57230.0,22099.90195987
800,1615593600000,57230.0,61829.0,56082.4,61187.6,18113.15801696
801,1615680000000,61189.0,61699.9,58979.9,58989.9,9926.31251758
802,1615766400000,58979.6,60711.7,54434.0,55605.0,18932.38893124
803,1615852800000,55594.8,56929.0,53272.7,56904.9,15357.01609346
804,1615939200000,56900.9,58986.3,54133.0,58886.1,12242.03943372
805,1616025600000,58899.0,60140.0,57018.0,57642.8,9921.71953013
806,1616112000000,57640.5,59467.4,56277.7,58025.6,9873.24099079
807,1616198400000,58023.6,59909.5,57833.6,58114.3,24808.70736514
808,1616284800000,58104.2,58599.9,55391.4,57339.0,14117.54692931
809,1616371200000,57346.9,58430.0,53656.6,54075.6,14512.46793064
810,1616457600000,54096.7,55826.0,52952.6,54345.0,11282.9964496
811,1616544000000,54345.0,57198.9,51685.8,52300.0,16413.89525832
812,1616630400000,52300.0,53228.1,50444.1,51302.5,17120.38861643
813,1616716800000,51302.5,55067.1,51209.4,55015.5,20244.07371734
814,1616803200000,55015.4,56629.9,53957.2,55814.2,12850.45463448
815,1616889600000,55810.0,56553.9,54689.8,55781.5,11866.04746254
816,1616976000000,55777.2,58400.0,54920.0,57634.6,10933.72416501
817,1617062400000,57634.5,59377.0,57075.0,58747.6,11119.52942532
818,1617148800000,58746.1,59800.0,56820.1,58753.9,11712.62901843
819,1617235200000,58743.0,59498.7,57939.8,58741.7,9559.43541172
820,1617321600000,58741.7,60200.0,58461.4,58972.5,9961.7214997
821,1617408000000,58972.5,59829.6,56900.0,57061.4,25303.61240615
822,1617494400000,57067.4,58528.3,56431.1,58198.2,7195.87533598
823,1617580800000,58198.1,59328.6,56800.0,59141.7,8893.2862465
824,1617667200000,59141.8,59500.0,57400.0,57986.9,8329.37357507
825,1617753600000,57986.8,58663.9,55500.0,55952.8,13721.27216862
826,1617840000000,55956.7,58163.4,55703.5,58091.1,6932.61167401
827,1617926400000,58091.0,58915.0,57656.4,58143.6,6834.92818037
828,1618012800000,58143.6,61331.7,57900.0,59776.5,8729.465479
829,1618099200000,59776.4,60711.4,59227.2,59995.7,8468.70689095
830,1618185600000,60000.8,61271.8,59395.7,59856.0,10166.17900643
831,1618272000000,59851.9,63772.4,59812.7,63573.3,9941.25810471
832,1618358400000,63580.0,64846.9,61300.0,62963.0,12151.70072712
833,1618444800000,62955.5,63780.0,62032.6,63142.3,9108.05827467
834,1618531200000,63142.4,63524.0,59980.0,61340.1,16864.66937995
835,1618617600000,61340.1,62528.7,59510.0,59994.2,12658.23289379
836,1618704000000,60000.0,60361.2,50900.0,56145.9,32836.1574775
837,1618790400000,56140.9,57520.9,54209.6,55626.7,10655.51251477
838,1618876800000,55637.1,57075.0,53332.6,56427.9,13755.7135042
839,1618963200000,56421.1,56757.9,53666.0,53789.5,10286.33913861
840,1619049600000,53794.1,55550.0,50471.9,51686.4,31602.17321881
841,1619136000000,51694.8,52137.9,47503.7,51116.6,25179.16179177
842,1619222400000,51113.8,51159.5,48674.6,50042.6,18002.82978104
843,1619308800000,50042.7,50564.3,46988.1,49067.8,11492.61211933
844,1619395200000,49067.8,54341.0,48761.8,54001.8,14198.27946878
845,1619481600000,54001.7,55452.1,53243.7,55016.5,8155.05948282
846,1619568000000,55008.9,56426.9,53809.8,54844.4,8241.00397385
847,1619654400000,54844.4,55194.1,52344.1,53557.1,15096.66199178
848,1619740800000,53557.0,57928.6,53048.8,57681.1,11827.25586055
849,1619827200000,57681.1,58476.3,57015.7,57800.2,16100.05587408
850,1619913600000,57800.2,57925.3,56002.3,56577.6,7678.56833052
851,1620000000000,56577.7,58982.9,56400.0,57156.0,9279.67690579
852,1620086400000,57156.1,57199.8,53039.2,53216.3,14986.65040029
853,1620172800000,53203.9,58000.0,52910.0,57450.0,11648.60286334
854,1620259200000,57449.9,58367.3,55140.5,56390.7,14476.23273109
855,1620345600000,56390.6,58664.4,55259.7,57307.1,11289.14642259
856,1620432000000,57307.1,59520.0,56904.1,58878.8,19254.98101861
857,1620518400000,58868.4,59222.0,56226.5,58247.1,15487.9130002
858,1620604800000,58247.2,59541.6,53555.0,55816.7,17921.17639041
859,1620691200000,55816.8,56855.3,54463.5,56680.9,14001.26229621
860,1620777600000,56680.8,57987.9,48567.0,49542.3,17903.35111227
861,1620864000000,49549.8,51349.9,45750.0,49687.5,32714.88880113
862,1620950400000,49677.5,51474.8,48830.7,49851.6,12203.04286535
863,1621036800000,49851.6,50677.9,46553.3,46762.3,19750.54153305
864,1621123200000,46760.6,49797.8,43856.0,46415.8,21196.55504105
865,1621209600000,46415.8,46609.6,42100.0,43559.8,36543.41763744
866,1621296000000,43548.3,45795.8,42256.0,42855.5,25484.08759755
867,1621382400000,42856.8,43592.9,29000.0,36689.5,139051.8317671
868,1621468800000,36689.6,42398.2,34909.8,40523.1,64960.8890273
869,1621555200000,40523.1,42222.0,33477.2,37255.5,76169.39717017
870,1621641600000,37255.6,38842.8,35211.0,37452.3,37506.46764796
871,1621728000000,37450.8,38276.5,31083.3,34690.7,68495.06888414
872,1621814400000,34684.8,39933.0,34358.9,38809.0,33357.39007535
873,1621900800000,38817.0,39795.3,36424.5,38329.9,23049.91923558
874,1621987200000,38329.9,40855.3,37800.8,39240.0,22399.13424123
875,1622073600000,39236.5,40420.0,37142.5,38522.7,19742.8202006
876,1622160000000,38524.9,38877.4,34680.0,35671.8,28139.63146538
877,1622246400000,35669.1,37337.2,33634.9,34600.1,24318.84431028
878,1622332800000,34603.1,36507.9,33379.7,35650.4,15927.14027212
879,1622419200000,35648.8,37503.8,34149.4,37252.5,21427.76614058
880,1622505600000,37256.7,37894.2,35633.5,36691.5,16526.59550389
881,1622592000000,36691.5,38223.0,35918.3,37565.1,15925.15185766
882,1622678400000,37568.7,39482.0,37174.5,39241.2,8359.92133039
883,1622764800000,39238.8,39277.6,35508.0,36833.7,14930.49030749
884,1622851200000,36833.6,37913.9,34812.5,35514.4,18369.71600325
885,1622937600000,35514.4,36469.5,35227.0,35799.7,12852.72647284
886,1623024000000,35799.6,36798.8,33287.4,33565.3,16792.66983844
887,1623110400000,33565.0,34071.4,31000.0,33379.6,24133.26221466
888,1623196800000,33379.7,37537.7,32400.1,37388.8,25334.90388145
889,1623283200000,37389.4,38450.9,35800.0,36688.2,21860.27173057
890,1623369600000,36682.6,37683.5,35933.2,37335.9,20816.50516998
891,1623456000000,37335.8,37463.0,34622.4,35547.4,34073.370376
892,1623542400000,35545.5,39365.0,34756.4,39023.0,17971.21376449
893,1623628800000,39023.0,41033.8,38744.0,40512.3,19175.1989925
894,1623715200000,40512.3,41324.4,39511.6,40153.9,15589.54139663
895,1623801600000,40154.0,40499.0,38108.0,38350.9,21442.09967112
896,1623888000000,38348.5,39580.6,37367.6,38100.5,24823.74178832
897,1623974400000,38098.1,38200.5,35133.5,35818.2,21587.87497905
898,1624060800000,35818.1,36440.0,34811.0,35483.9,27572.70119207
899,1624147200000,35483.9,36127.2,33339.0,35598.9,23967.36193166
900,1624233600000,35598.9,35739.7,31242.0,31616.3,47820.17433971
901,1624320000000,31616.2,33303.8,28808.0,32514.0,47983.24586969
902,1624406400000,32515.0,34832.8,31709.0,33669.8,29373.66007527
903,1624492800000,33672.5,35305.8,32304.5,34661.1,22508.67764727
904,1624579200000,34661.1,35490.2,31290.1,31584.1,29697.64536074
905,1624665600000,31587.4,32772.5,30156.2,32284.5,31938.02805569
906,1624752000000,32284.5,34749.7,32001.5,34699.6,19443.41711048
907,1624838400000,34699.6,35295.5,33874.6,34492.2,18647.17169331
908,1624924800000,34492.2,36610.6,34227.7,35915.5,18275.3100609
909,1625011200000,35915.5,36100.0,34042.0,35041.7,16325.10078604
910,1625097600000,35045.9,35054.2,32712.5,33512.6,23189.5920739
911,1625184000000,33512.6,33975.2,32696.9,33788.3,19513.92612629
912,1625270400000,33788.4,34957.4,33315.1,34671.7,21464.09905227
913,1625356800000,34674.3,35964.3,34356.0,35282.3,9842.73208547
914,1625443200000,35282.2,35282.2,33130.3,33685.9,12377.01372231
915,1625529600000,33686.2,35123.0,33519.6,34221.2,14414.59056771
916,1625616000000,34217.5,35066.2,33777.1,33860.2,12037.39088952
917,1625702400000,33858.8,33921.9,32050.0,32870.0,27982.69522714
918,1625788800000,32867.1,34128.8,32273.6,33824.9,24418.56476507
919,1625875200000,33824.9,34266.0,33036.1,33515.4,19344.77249786
920,1625961600000,33515.3,34620.8,33319.7,34257.4,6617.62330349
921,1626048000000,34257.4,34669.8,32652.1,33097.0,12638.12878973
922,1626134400000,33093.8,33342.0,32200.0,32727.6,10009.28482413
923,1626220800000,32731.6,33111.0,31588.5,32817.8,10932.12549899
924,1626307200000,32817.7,33188.0,31142.8,31875.8,8442.97740982
925,1626393600000,31879.9,32248.0,31031.5,31385.4,37272.58419551
926,1626480000000,31385.5,31964.6,31165.6,31516.8,16294.27675259
927,1626566400000,31516.8,32441.2,31100.0,31779.9,9995.06757249
928,1626652800000,31779.9,31897.2,30423.6,30838.1,12198.33522519
929,1626739200000,30838.0,31065.2,29263.7,29786.3,11508.99813152
930,1626825600000,29786.3,32849.4,29493.6,32142.7,16401.21343019
931,1626912000000,32144.7,32595.0,31727.1,32290.3,9117.37678315
932,1626998400000,32290.2,33643.1,31960.6,33633.5,30860.71802647
933,1627084800000,33640.9,34500.0,33412.9,34247.7,24020.53389349
934,1627171200000,34260.5,35400.0,33850.0,35388.0,8065.05167417
935,1627257600000,35387.2,40602.2,35216.3,37240.1,36269.6518527
936,1627344000000,37240.1,39532.3,36393.3,39460.0,19109.72225751
937,1627430400000,39460.0,40888.0,38780.0,40026.6,22183.41813546
938,1627516800000,40025.6,40644.8,39236.6,40022.8,14142.42665746
939,1627603200000,40025.0,42300.0,38323.1,42210.7,33708.68503958
940,1627689600000,42205.2,42405.6,41026.1,41456.8,25269.33167415
941,1627776000000,41462.7,42574.6,39397.3,39834.1,9755.42156113
942,1627862400000,39834.1,40455.1,38692.5,39148.5,13939.21158362
943,1627948800000,39148.5,39770.0,37607.2,38204.0,15561.68505223
944,1628035200000,38204.0,39977.5,37486.5,39736.0,13114.49729115
945,1628121600000,39731.9,41364.6,37307.2,40868.8,21098.73702564
946,1628208000000,40868.8,43390.3,39867.1,42847.8,23876.37318543
947,1628294400000,42847.7,44729.5,42438.0,44581.4,27800.37246992
948,1628380800000,44581.5,45380.1,43270.1,43802.6,14990.74063396
949,1628467200000,43802.7,46452.6,42777.8,46263.0,18664.91007229
950,1628553600000,46263.0,46725.7,44633.9,45582.9,15389.21988936
951,1628640000000,45587.1,46757.1,45347.6,45515.5,15373.12300192
952,1628726400000,45515.5,46223.1,43766.3,44403.5,22014.80548835
953,1628812800000,44403.6,47894.0,44222.5,47798.3,8962.91002809
954,1628899200000,47802.7,48155.0,46000.0,47080.0,18869.13831874
955,1628985600000,47080.0,47380.5,45492.1,46979.5,14002.60735651
956,1629072000000,46979.5,48036.2,45658.1,45899.2,13250.91265226
957,1629158400000,45899.1,47166.0,44385.4,44683.1,9454.87456964
958,1629244800000,44684.3,46018.5,44213.5,44709.4,14752.08377285
959,1629331200000,44709.5,47063.8,43933.2,46767.1,25819.48148305
960,1629417600000,46763.0,49426.1,46639.5,49332.7,10726.83783157
961,1629504000000,49332.7,49786.0,48229.0,48827.9,22113.77894119
962,1629590400000,48827.8,49500.0,48022.0,49251.8,12098.51795668
963,1629676800000,49251.7,50504.0,49032.2,49493.2,13422.40072018
964,1629763200000,49493.2,49864.0,47596.6,47673.2,12431.91645742
965,1629849600000,47673.1,49248.9,47111.0,48986.3,12741.39933131
966,1629936000000,48986.4,49356.8,46278.7,46832.7,9771.29759597
967,1630022400000,46832.8,49142.9,46349.8,49057.9,22020.77438022
968,1630108800000,49066.1,49286.9,48339.0,48892.0,16141.95990715
969,1630195200000,48893.2,49632.9,47737.9,48759.9,15282.39877682
970,1630281600000,48759.9,48868.4,46841.7,46976.0,13306.49836217
971,1630368000000,46976.0,48246.9,46683.6,47110.7,14093.18752211
972,1630454400000,47110.6,49111.0,46501.0,48828.9,13992.73448253
973,1630540800000,48828.8,50376.7,48603.7,49251.1,17377.51789573
974,1630627200000,49251.1,51049.4,48319.2,49990.2,21293.02900708
975,1630713600000,49990.2,50535.4,49350.0,49906.5,16130.93149491
976,1630800000000,49906.6,51887.3,49450.0,51769.2,10932.64607789
977,1630886400000,51769.2,52784.0,50983.9,52667.3,13483.57550517
978,1630972800000,52667.3,52920.3,42619.5,46858.2,38796.88380068
979,1631059200000,46858.2,47343.4,44419.9,46054.0,17963.42854335
980,1631145600000,46054.0,47383.9,45525.9,46393.3,8356.94890886
981,1631232000000,46393.3,47033.7,44132.4,44850.8,25620.19921952
982,1631318400000,44850.9,45979.2,44726.9,45165.7,23846.15067504
983,1631404800000,45165.7,46468.2,44742.9,46020.9,8528.69377142
984,1631491200000,46020.8,46882.3,43346.7,44941.1,25477.93542717
985,1631577600000,44941.1,47257.9,44650.0,47108.9,14780.15969308
986,1631664000000,47108.8,48446.3,46683.9,48128.5,8164.50375311
987,1631750400000,48128.4,48499.0,47029.8,47741.7,10871.30866239
988,1631836800000,47741.6,48152.6,46752.3,47296.3,6640.36506589
989,1631923200000,47300.0,48822.7,47026.2,48305.5,19012.18253892
990,1632009600000,48305.4,48372.1,46833.5,47244.4,11320.85422277
991,1632096000000,47244.4,47339.2,42476.2,43020.6,22522.08456534
992,1632182400000,43016.9,43635.5,39566.8,40730.3,28840.93614238
993,1632268800000,40724.5,44035.0,40572.3,43551.4,19866.42201164
994,1632355200000,43551.4,44979.5,43075.8,44866.9,16562.31823213
995,1632441600000,44866.9,45159.6,40659.0,42806.8,42789.26593299
996,1632528000000,42806.8,42966.0,41650.7,42678.0,21889.48488414
997,1632614400000,42678.0,43947.6,40754.3,43172.1,14238.76845451
998,1632700800000,43166.9,44356.9,42097.7,42152.9,15313.557783
999,1632787200000,42147.1,42761.6,40869.8,41018.6,17716.63408492
1000,1632873600000,41018.5,42588.4,40733.1,41527.4,18224.71322862
1001,1632960000000,41527.3,44109.3,41412.9,43821.0,13568.54931101
1002,1633046400000,43821.0,48463.6,43290.3,48139.7,23076.42370523
1003,1633132800000,48139.7,48357.5,47433.1,47640.6,10546.66042983
1004,1633219200000,47640.6,49279.5,47100.1,48207.0,10473.07750559
1005,1633305600000,48206.9,49498.2,47000.0,49217.1,10736.39523519
1006,1633392000000,49217.1,51879.7,49029.0,51468.1,8627.86221268
1007,1633478400000,51468.1,56000.0,50404.4,55312.9,25815.54871611
1008,1633564800000,55320.3,55333.1,53368.0,53788.6,9280.13334572
1009,1633651200000,53788.6,56215.5,53615.1,53945.9,17735.2842864
1010,1633737600000,53945.9,55500.0,53666.0,54953.6,19797.39222553
1011,1633824000000,54953.5,56543.5,54074.5,54656.8,15728.23956646
1012,1633910400000,54656.7,57824.6,54428.5,57471.5,8701.56564398
1013,1633996800000,57471.5,57691.4,53700.0,56002.1,20052.66165306
1014,1634083200000,56002.2,57777.0,54204.3,57365.3,13349.69537279
1015,1634169600000,57365.4,58543.1,56793.2,57346.6,20260.24661147
1016,1634256000000,57341.4,62980.9,56858.5,61691.8,21894.40264265
1017,1634342400000,61691.8,62356.7,60158.7,60884.0,10804.31301685
1018,1634428800000,60883.9,61711.4,58894.3,61523.5,9303.58714357
1019,1634515200000,61523.5,62718.3,59889.0,62015.1,14417.86387723
1020,1634601600000,62015.1,64466.9,61329.0,64277.2,22075.42947366
1021,1634688000000,64275.4,66999.0,63491.1,66011.6,14627.49547276
1022,1634774400000,66011.6,66650.0,61822.5,62209.8,18572.95086703
1023,1634860800000,62209.8,63723.9,60002.0,60695.9,15480.17773989
1024,1634947200000,60695.9,61739.4,59644.4,61301.1,11021.59043251
1025,1635033600000,61301.1,61499.3,59508.1,60855.2,18812.52050764
1026,1635120000000,60855.2,63715.6,60646.3,63088.7,7414.94773639
1027,1635206400000,63088.8,63285.0,59830.0,60307.6,14834.13832147
1028,1635292800000,60314.9,61499.0,57940.7,58419.9,18478.0422612
1029,1635379200000,58419.9,62499.0,55896.0,60585.9,16558.7716717
1030,1635465600000,60577.7,62960.9,60171.4,62230.0,11076.43025424
1031,1635552000000,62230.0,62366.5,60664.2,61864.8,10972.55557992
1032,1635638400000,61864.9,62397.1,59930.3,61306.7,9457.13500753
1033,1635724800000,61306.8,62445.5,59400.0,60907.1,14064.95011178
1034,1635811200000,60907.1,64250.0,60634.8,63220.0,10785.18210521
1035,1635897600000,63219.9,63515.4,59908.0,62897.7,10231.44643565
1036,1635984000000,62897.7,63092.0,60666.4,61394.2,9756.15828623
1037,1636070400000,61394.1,62594.0,60727.5,60944.7,15530.01608044
1038,1636156800000,60944.8,61537.7,60057.8,61473.9,12742.83612971
1039,1636243200000,61473.9,63274.9,61334.1,63258.6,7623.77443661
1040,1636329600000,63258.7,67777.0,63258.7,67525.1,11790.77095302
1041,1636416000000,67525.1,68538.2,66102.0,66951.7,8464.93414459
1042,1636502400000,66951.6,69040.1,62733.0,64877.5,16197.93645448
1043,1636588800000,64870.4,65583.0,64090.6,64783.1,8713.9217822
1044,1636675200000,64774.5,65459.9,62258.0,64121.2,17354.45968787
1045,1636761600000,64121.2,64991.0,63362.9,64378.5,15409.58552049
1046,1636848000000,64378.5,65500.0,63581.3,65499.9,9478.70994785
1047,1636934400000,65500.0,66342.4,63364.0,63608.8,12648.93096804
1048,1637020800000,63608.8,63614.1,58393.1,60070.6,22677.89657373
1049,1637107200000,60070.7,60808.9,58369.1,60341.2,13061.36192518
1050,1637193600000,60341.3,60954.0,56460.5,56884.6,15406.4858305
1051,1637280000000,56895.0,58322.0,55606.9,58055.2,12397.68626766
1052,1637366400000,58056.7,59853.4,57362.8,59716.0,10140.69467489
1053,1637452800000,59716.0,60035.7,58501.0,58601.9,7503.86177482
1054,1637539200000,58612.2,59499.0,55596.6,56243.1,17717.23450225
1055,1637625600000,56243.1,57869.6,55342.1,57539.1,14664.9058469
1056,1637712000000,57539.1,57744.9,55888.0,57142.4,12069.74529741
1057,1637798400000,57142.4,59399.7,57007.4,58954.2,11001.07871239
1058,1637884800000,58959.2,59158.0,53488.0,53739.6,17949.56797822
1059,1637971200000,53739.6,55275.6,53607.4,54726.8,10183.96313795
1060,1638057600000,54721.4,57445.3,53257.8,57286.8,10081.82257634
1061,1638144000000,57286.8,58861.1,56667.4,57769.2,13174.1267426
1062,1638230400000,57769.2,59184.6,55896.9,56949.9,15773.18734752
1063,1638316800000,56960.5,59048.7,56450.0,57176.8,12290.20107482
1064,1638403200000,57176.9,57378.5,55768.0,56485.2,11661.57232147
1065,1638489600000,56485.2,57617.8,51419.5,53609.2,19939.20801944
1066,1638576000000,53599.3,53849.9,41241.7,49159.7,41038.80520467
1067,1638662400000,49159.7,49701.5,47741.9,49393.5,11438.89780971
1068,1638748800000,49393.5,50879.2,47118.0,50438.3,19052.27105047
1069,1638835200000,50438.4,51936.0,50021.0,50587.6,11708.97981608
1070,1638921600000,50587.6,51196.8,48600.0,50465.3,12154.42237174
1071,1639008000000,50469.3,50799.0,47312.6,47550.0,11186.62796413
1072,1639094400000,47549.9,50134.1,46848.5,47144.4,20283.40440871
1073,1639180800000,47140.7,49482.8,46750.9,49388.1,13135.5250787
1074,1639267200000,49388.2,50773.1,48612.5,50063.2,7728.04012911
1075,1639353600000,50063.2,50192.7,45680.0,46706.6,14973.62669871
1076,1639440000000,46706.6,48658.7,46292.0,48356.3,16997.18568095
1077,1639526400000,48352.9,49500.0,46544.0,48858.5,18226.48228153
1078,1639612800000,48858.5,49443.8,47524.1,47632.8,11544.05758598
1079,1639699200000,47632.9,47998.0,45457.2,46140.0,15527.28455476
1080,1639785600000,46140.0,47354.1,45500.0,46835.7,12735.81663222
1081,1639872000000,46835.7,48325.0,46417.1,46680.1,12818.50504743
1082,1639958400000,46680.1,47536.7,45566.6,46918.6,13284.47107217
1083,1640044800000,46918.5,49315.9,46658.7,48892.2,14832.35779175
1084,1640131200000,48892.2,49563.6,48440.0,48592.7,10528.28998228
1085,1640217600000,48592.8,51370.0,48029.9,50830.0,12262.46729382
1086,1640304000000,50830.0,51815.6,50406.1,50813.2,12196.08055753
1087,1640390400000,50818.2,51149.9,50147.8,50407.2,9339.75516607
1088,1640476800000,50407.2,51278.0,49410.0,50775.0,8154.89531575
1089,1640563200000,50778.7,52095.7,50441.6,50699.9,10726.65766266
1090,1640649600000,50699.9,50699.9,47312.1,47541.1,15766.02275249
1091,1640736000000,47542.0,48130.0,46060.0,46466.9,12392.16659166
1092,1640822400000,46466.9,47912.3,45900.0,47127.5,10483.5712763
1093,1640908800000,47127.4,48566.0,45678.0,46219.9,16796.32555077
1094,1640995200000,46218.3,47947.9,46216.2,47731.4,12228.27363501
1095,1641081600000,47731.5,47994.1,46666.0,47290.0,10228.22774165
1096,1641168000000,47290.0,47570.0,45688.0,46446.7,13114.64082491
1097,1641254400000,46446.7,47600.0,45500.0,45830.1,14347.45019692
1098,1641340800000,45830.0,47058.0,42444.1,43450.0,21690.49687895
1099,1641427200000,43454.3,43786.0,42416.4,43078.6,10529.24727977
1100,1641513600000,43078.6,43140.3,40565.8,41558.3,23440.96981428
1101,1641600000000,41558.3,42301.9,40515.9,41683.5,18359.50798515
1102,1641686400000,41683.5,42780.0,41200.0,41866.8,7507.89591728
1103,1641772800000,41866.7,42235.5,39636.1,41820.0,16166.3740806
1104,1641859200000,41820.0,43099.2,41268.9,42725.5,10212.24732484
1105,1641945600000,42725.5,44350.0,42463.4,43908.9,9764.95482427
1106,1642032000000,43909.0,44431.1,42320.0,42565.2,9056.49111912
1107,1642118400000,42565.2,43453.2,41748.0,43066.2,9124.20248869
1108,1642204800000,43066.2,43799.0,42566.4,43079.4,6611.21468869
1109,1642291200000,43079.5,43477.9,42600.0,43069.4,5840.14474763
1110,1642377600000,43070.0,43175.5,41555.5,42204.9,6715.36981197
1111,1642464000000,42204.9,42690.0,41284.9,42350.3,5758.3980554
1112,1642550400000,42350.3,42573.0,41140.0,41658.6,8805.05077398
1113,1642636800000,41658.5,43497.0,40562.6,40676.4,10669.14253978
1114,1642723200000,40676.4,41097.6,35420.4,36458.1,27523.25677204
1115,1642809600000,36454.6,36830.1,34000.0,35063.5,25275.29771466
1116,1642896000000,35063.5,36545.2,34560.0,36257.6,11543.67746147
1117,1642982400000,36257.5,38300.0,32928.1,36667.0,26108.11970494
1118,1643068800000,36666.9,38118.4,35709.5,36952.0,12649.91809102
1119,1643155200000,36951.9,38900.0,36259.6,36809.9,19953.91037089
1120,1643241600000,36810.0,37221.8,35524.1,37166.1,9901.33752785
1121,1643328000000,37166.0,38000.0,36150.0,37717.5,6302.01509706
1122,1643414400000,37717.5,38737.6,37300.0,38173.8,4555.76638938
1123,1643500800000,38173.8,38400.9,37354.8,37894.1,3098.31738133
1124,1643587200000,37894.1,38750.2,36638.0,38468.0,5873.83790807
1125,1643673600000,38468.0,39300.0,38001.0,38700.0,4795.07525497
